Date;Time;Precipitation (inch)
1/2/15;10:45:00 AM;0.000
1/2/15;11:00:00 AM;0.000
1/2/15;11:15:00 AM;0.000
1/2/15;11:30:00 AM;0.000
1/2/15;11:45:00 AM;0.000
1/2/15;12:00:00 PM;0.000
1/2/15;12:15:00 PM;0.000
1/2/15;12:30:00 PM;0.000
1/2/15;12:45:00 PM;0.000
1/2/15;1:00:00 PM;0.000
1/2/15;1:15:00 PM;0.000
1/2/15;1:30:00 PM;0.000
1/2/15;1:45:00 PM;0.000
1/2/15;2:00:00 PM;0.000
1/2/15;2:15:00 PM;0.000
1/2/15;2:30:00 PM;0.000
1/2/15;2:45:00 PM;0.000
1/2/15;3:00:00 PM;0.000
1/2/15;3:15:00 PM;0.000
1/2/15;3:30:00 PM;0.000
1/2/15;3:45:00 PM;0.000
1/2/15;4:00:00 PM;0.000
1/2/15;4:15:00 PM;0.000
1/2/15;4:30:00 PM;0.000
1/2/15;4:45:00 PM;0.000
1/2/15;5:00:00 PM;0.000
1/2/15;5:15:00 PM;0.000
1/2/15;5:30:00 PM;0.000
1/2/15;5:45:00 PM;0.000
1/2/15;6:00:00 PM;0.000
1/2/15;6:15:00 PM;0.000
1/2/15;6:30:00 PM;0.000
1/2/15;6:45:00 PM;0.000
1/2/15;7:00:00 PM;0.000
1/2/15;7:15:00 PM;0.000
1/2/15;7:30:00 PM;0.000
1/2/15;7:45:00 PM;0.000
1/2/15;8:00:00 PM;0.000
1/2/15;8:15:00 PM;0.000
1/2/15;8:30:00 PM;0.000
1/2/15;8:45:00 PM;0.000
1/2/15;9:00:00 PM;0.000
1/2/15;9:15:00 PM;0.000
1/2/15;9:30:00 PM;0.000
1/2/15;9:45:00 PM;0.000
1/2/15;10:00:00 PM;0.000
1/2/15;10:15:00 PM;0.000
1/2/15;10:30:00 PM;0.000
1/2/15;10:45:00 PM;0.000
1/2/15;11:00:00 PM;0.000
1/2/15;11:15:00 PM;0.000
1/2/15;11:30:00 PM;0.000
1/2/15;11:45:00 PM;0.000
1/3/15;12:00:00 AM;0.000
1/3/15;12:15:00 AM;0.000
1/3/15;12:30:00 AM;0.000
1/3/15;12:45:00 AM;0.000
1/3/15;1:00:00 AM;0.000
1/3/15;1:15:00 AM;0.000
1/3/15;1:30:00 AM;0.000
1/3/15;1:45:00 AM;0.000
1/3/15;2:00:00 AM;0.000
1/3/15;2:15:00 AM;0.000
1/3/15;2:30:00 AM;0.000
1/3/15;2:45:00 AM;0.000
1/3/15;3:00:00 AM;0.000
1/3/15;3:15:00 AM;0.000
1/3/15;3:30:00 AM;0.000
1/3/15;3:45:00 AM;0.000
1/3/15;4:00:00 AM;0.000
1/3/15;4:15:00 AM;0.000
1/3/15;4:30:00 AM;0.000
1/3/15;4:45:00 AM;0.000
1/3/15;5:00:00 AM;0.000
1/3/15;5:15:00 AM;0.000
1/3/15;5:30:00 AM;0.000
1/3/15;5:45:00 AM;0.000
1/3/15;6:00:00 AM;0.000
1/3/15;6:15:00 AM;0.000
1/3/15;6:30:00 AM;0.000
1/3/15;6:45:00 AM;0.000
1/3/15;7:00:00 AM;0.000
1/3/15;7:15:00 AM;0.000
1/3/15;7:30:00 AM;0.000
1/3/15;7:45:00 AM;0.000
1/3/15;8:00:00 AM;0.000
1/3/15;8:15:00 AM;0.000
1/3/15;8:30:00 AM;0.000
1/3/15;8:45:00 AM;0.000
1/3/15;9:00:00 AM;0.000
1/3/15;9:15:00 AM;0.000
1/3/15;9:30:00 AM;0.000
1/3/15;9:45:00 AM;0.000
1/3/15;10:00:00 AM;0.000
1/3/15;10:15:00 AM;0.000
1/3/15;10:30:00 AM;0.000
1/3/15;10:45:00 AM;0.000
1/3/15;11:00:00 AM;0.000
1/3/15;11:15:00 AM;0.000
1/3/15;11:30:00 AM;0.000
1/3/15;11:45:00 AM;0.000
1/3/15;12:00:00 PM;0.000
1/3/15;12:15:00 PM;0.000
1/3/15;12:30:00 PM;0.000
1/3/15;12:45:00 PM;0.000
1/3/15;1:00:00 PM;0.000
1/3/15;1:15:00 PM;0.000
1/3/15;1:30:00 PM;0.000
1/3/15;1:45:00 PM;0.000
1/3/15;2:00:00 PM;0.000
1/3/15;2:15:00 PM;0.000
1/3/15;2:30:00 PM;0.000
1/3/15;2:45:00 PM;0.000
1/3/15;3:00:00 PM;0.000
1/3/15;3:15:00 PM;0.000
1/3/15;3:30:00 PM;0.000
1/3/15;3:45:00 PM;0.000
1/3/15;4:00:00 PM;0.000
1/3/15;4:15:00 PM;0.000
1/3/15;4:30:00 PM;0.000
1/3/15;4:45:00 PM;0.000
1/3/15;5:00:00 PM;0.000
1/3/15;5:15:00 PM;0.000
1/3/15;5:30:00 PM;0.000
1/3/15;5:45:00 PM;0.000
1/3/15;6:00:00 PM;0.000
1/3/15;6:15:00 PM;0.000
1/3/15;6:30:00 PM;0.000
1/3/15;6:45:00 PM;0.000
1/3/15;7:00:00 PM;0.000
1/3/15;7:15:00 PM;0.000
1/3/15;7:30:00 PM;0.000
1/3/15;7:45:00 PM;0.000
1/3/15;8:00:00 PM;0.000
1/3/15;8:15:00 PM;0.000
1/3/15;8:30:00 PM;0.000
1/3/15;8:45:00 PM;0.000
1/3/15;9:00:00 PM;0.000
1/3/15;9:15:00 PM;0.000
1/3/15;9:30:00 PM;0.000
1/3/15;9:45:00 PM;0.000
1/3/15;10:00:00 PM;0.000
1/3/15;10:15:00 PM;0.000
1/3/15;10:30:00 PM;0.000
1/3/15;10:45:00 PM;0.000
1/3/15;11:00:00 PM;0.000
1/3/15;11:15:00 PM;0.000
1/3/15;11:30:00 PM;0.000
1/3/15;11:45:00 PM;0.000
1/4/15;12:00:00 AM;0.000
1/4/15;12:15:00 AM;0.000
1/4/15;12:30:00 AM;0.000
1/4/15;12:45:00 AM;0.000
1/4/15;1:00:00 AM;0.000
1/4/15;1:15:00 AM;0.000
1/4/15;1:30:00 AM;0.000
1/4/15;1:45:00 AM;0.000
1/4/15;2:00:00 AM;0.000
1/4/15;2:15:00 AM;0.000
1/4/15;2:30:00 AM;0.000
1/4/15;2:45:00 AM;0.000
1/4/15;3:00:00 AM;0.000
1/4/15;3:15:00 AM;0.000
1/4/15;3:30:00 AM;0.000
1/4/15;3:45:00 AM;0.000
1/4/15;4:00:00 AM;0.000
1/4/15;4:15:00 AM;0.000
1/4/15;4:30:00 AM;0.000
1/4/15;4:45:00 AM;0.000
1/4/15;5:00:00 AM;0.000
1/4/15;5:15:00 AM;0.000
1/4/15;5:30:00 AM;0.000
1/4/15;5:45:00 AM;0.000
1/4/15;6:00:00 AM;0.000
1/4/15;6:15:00 AM;0.000
1/4/15;6:30:00 AM;0.000
1/4/15;6:45:00 AM;0.000
1/4/15;7:00:00 AM;0.000
1/4/15;7:15:00 AM;0.000
1/4/15;7:30:00 AM;0.000
1/4/15;7:45:00 AM;0.000
1/4/15;8:00:00 AM;0.000
1/4/15;8:15:00 AM;0.000
1/4/15;8:30:00 AM;0.000
1/4/15;8:45:00 AM;0.000
1/4/15;9:00:00 AM;0.000
1/4/15;9:15:00 AM;0.000
1/4/15;9:30:00 AM;0.000
1/4/15;9:45:00 AM;0.000
1/4/15;10:00:00 AM;0.000
1/4/15;10:15:00 AM;0.000
1/4/15;10:30:00 AM;0.000
1/4/15;10:45:00 AM;0.000
1/4/15;11:00:00 AM;0.000
1/4/15;11:15:00 AM;0.000
1/4/15;11:30:00 AM;0.000
1/4/15;11:45:00 AM;0.000
1/4/15;12:00:00 PM;0.000
1/4/15;12:15:00 PM;0.000
1/4/15;12:30:00 PM;0.000
1/4/15;12:45:00 PM;0.000
1/4/15;1:00:00 PM;0.000
1/4/15;1:15:00 PM;0.000
1/4/15;1:30:00 PM;0.000
1/4/15;1:45:00 PM;0.000
1/4/15;2:00:00 PM;0.000
1/4/15;2:15:00 PM;0.000
1/4/15;2:30:00 PM;0.000
1/4/15;2:45:00 PM;0.000
1/4/15;3:00:00 PM;0.000
1/4/15;3:15:00 PM;0.000
1/4/15;3:30:00 PM;0.000
1/4/15;3:45:00 PM;0.000
1/4/15;4:00:00 PM;0.000
1/4/15;4:15:00 PM;0.000
1/4/15;4:30:00 PM;0.000
1/4/15;4:45:00 PM;0.000
1/4/15;5:00:00 PM;0.000
1/4/15;5:15:00 PM;0.000
1/4/15;5:30:00 PM;0.000
1/4/15;5:45:00 PM;0.000
1/4/15;6:00:00 PM;0.000
1/4/15;6:15:00 PM;0.000
1/4/15;6:30:00 PM;0.000
1/4/15;6:45:00 PM;0.000
1/4/15;7:00:00 PM;0.000
1/4/15;7:15:00 PM;0.000
1/4/15;7:30:00 PM;0.000
1/4/15;7:45:00 PM;0.000
1/4/15;8:00:00 PM;0.000
1/4/15;8:15:00 PM;0.000
1/4/15;8:30:00 PM;0.000
1/4/15;8:45:00 PM;0.000
1/4/15;9:00:00 PM;0.000
1/4/15;9:15:00 PM;0.000
1/4/15;9:30:00 PM;0.000
1/4/15;9:45:00 PM;0.000
1/4/15;10:00:00 PM;0.000
1/4/15;10:15:00 PM;0.000
1/4/15;10:30:00 PM;0.000
1/4/15;10:45:00 PM;0.000
1/4/15;11:00:00 PM;0.000
1/4/15;11:15:00 PM;0.000
1/4/15;11:30:00 PM;0.000
1/4/15;11:45:00 PM;0.000
1/5/15;12:00:00 AM;0.000
1/5/15;12:15:00 AM;0.000
1/5/15;12:30:00 AM;0.000
1/5/15;12:45:00 AM;0.000
1/5/15;1:00:00 AM;0.000
1/5/15;1:15:00 AM;0.000
1/5/15;1:30:00 AM;0.000
1/5/15;1:45:00 AM;0.000
1/5/15;2:00:00 AM;0.000
1/5/15;2:15:00 AM;0.000
1/5/15;2:30:00 AM;0.000
1/5/15;2:45:00 AM;0.000
1/5/15;3:00:00 AM;0.000
1/5/15;3:15:00 AM;0.000
1/5/15;3:30:00 AM;0.000
1/5/15;3:45:00 AM;0.000
1/5/15;4:00:00 AM;0.000
1/5/15;4:15:00 AM;0.000
1/5/15;4:30:00 AM;0.000
1/5/15;4:45:00 AM;0.000
1/5/15;5:00:00 AM;0.000
1/5/15;5:15:00 AM;0.000
1/5/15;5:30:00 AM;0.000
1/5/15;5:45:00 AM;0.000
1/5/15;6:00:00 AM;0.000
1/5/15;6:15:00 AM;0.000
1/5/15;6:30:00 AM;0.000
1/5/15;6:45:00 AM;0.000
1/5/15;7:00:00 AM;0.000
1/5/15;7:15:00 AM;0.000
1/5/15;7:30:00 AM;0.000
1/5/15;7:45:00 AM;0.000
1/5/15;8:00:00 AM;0.000
1/5/15;8:15:00 AM;0.000
1/5/15;8:30:00 AM;0.000
1/5/15;8:45:00 AM;0.000
1/5/15;9:00:00 AM;0.000
1/5/15;9:15:00 AM;0.000
1/5/15;9:30:00 AM;0.000
1/5/15;9:45:00 AM;0.000
1/5/15;10:00:00 AM;0.000
1/5/15;10:15:00 AM;0.000
1/5/15;10:30:00 AM;0.000
1/5/15;10:45:00 AM;0.000
1/5/15;11:00:00 AM;0.000
1/5/15;11:15:00 AM;0.000
1/5/15;11:30:00 AM;0.000
1/5/15;11:45:00 AM;0.000
1/5/15;12:00:00 PM;0.000
1/5/15;12:15:00 PM;0.000
1/5/15;12:30:00 PM;0.000
1/5/15;12:45:00 PM;0.000
1/5/15;1:00:00 PM;0.000
1/5/15;1:15:00 PM;0.000
1/5/15;1:30:00 PM;0.000
1/5/15;1:45:00 PM;0.000
1/5/15;2:00:00 PM;0.000
1/5/15;2:15:00 PM;0.000
1/5/15;2:30:00 PM;0.000
1/5/15;2:45:00 PM;0.000
1/5/15;3:00:00 PM;0.000
1/5/15;3:15:00 PM;0.000
1/5/15;3:30:00 PM;0.000
1/5/15;3:45:00 PM;0.000
1/5/15;4:00:00 PM;0.000
1/5/15;4:15:00 PM;0.000
1/5/15;4:30:00 PM;0.000
1/5/15;4:45:00 PM;0.000
1/5/15;5:00:00 PM;0.000
1/5/15;5:15:00 PM;0.000
1/5/15;5:30:00 PM;0.000
1/5/15;5:45:00 PM;0.000
1/5/15;6:00:00 PM;0.000
1/5/15;6:15:00 PM;0.000
1/5/15;6:30:00 PM;0.000
1/5/15;6:45:00 PM;0.000
1/5/15;7:00:00 PM;0.000
1/5/15;7:15:00 PM;0.000
1/5/15;7:30:00 PM;0.000
1/5/15;7:45:00 PM;0.000
1/5/15;8:00:00 PM;0.000
1/5/15;8:15:00 PM;0.000
1/5/15;8:30:00 PM;0.000
1/5/15;8:45:00 PM;0.000
1/5/15;9:00:00 PM;0.000
1/5/15;9:15:00 PM;0.000
1/5/15;9:30:00 PM;0.000
1/5/15;9:45:00 PM;0.000
1/5/15;10:00:00 PM;0.000
1/5/15;10:15:00 PM;0.000
1/5/15;10:30:00 PM;0.000
1/5/15;10:45:00 PM;0.000
1/5/15;11:00:00 PM;0.000
1/5/15;11:15:00 PM;0.000
1/5/15;11:30:00 PM;0.000
1/5/15;11:45:00 PM;0.000
1/6/15;12:00:00 AM;0.000
1/6/15;12:15:00 AM;0.000
1/6/15;12:30:00 AM;0.000
1/6/15;12:45:00 AM;0.000
1/6/15;1:00:00 AM;0.000
1/6/15;1:15:00 AM;0.000
1/6/15;1:30:00 AM;0.000
1/6/15;1:45:00 AM;0.000
1/6/15;2:00:00 AM;0.000
1/6/15;2:15:00 AM;0.000
1/6/15;2:30:00 AM;0.000
1/6/15;2:45:00 AM;0.000
1/6/15;3:00:00 AM;0.000
1/6/15;3:15:00 AM;0.000
1/6/15;3:30:00 AM;0.000
1/6/15;3:45:00 AM;0.000
1/6/15;4:00:00 AM;0.000
1/6/15;4:15:00 AM;0.000
1/6/15;4:30:00 AM;0.000
1/6/15;4:45:00 AM;0.000
1/6/15;5:00:00 AM;0.000
1/6/15;5:15:00 AM;0.000
1/6/15;5:30:00 AM;0.000
1/6/15;5:45:00 AM;0.000
1/6/15;6:00:00 AM;0.000
1/6/15;6:15:00 AM;0.000
1/6/15;6:30:00 AM;0.000
1/6/15;6:45:00 AM;0.000
1/6/15;7:00:00 AM;0.000
1/6/15;7:15:00 AM;0.000
1/6/15;7:30:00 AM;0.000
1/6/15;7:45:00 AM;0.000
1/6/15;8:00:00 AM;0.000
1/6/15;8:15:00 AM;0.000
1/6/15;8:30:00 AM;0.000
1/6/15;8:45:00 AM;0.000
1/6/15;9:00:00 AM;0.000
1/6/15;9:15:00 AM;0.000
1/6/15;9:30:00 AM;0.000
1/6/15;9:45:00 AM;0.000
1/6/15;10:00:00 AM;0.000
1/6/15;10:15:00 AM;0.000
1/6/15;10:30:00 AM;0.000
1/6/15;10:45:00 AM;0.000
1/6/15;11:00:00 AM;0.000
1/6/15;11:15:00 AM;0.000
1/6/15;11:30:00 AM;0.000
1/6/15;11:45:00 AM;0.000
1/6/15;12:00:00 PM;0.000
1/6/15;12:15:00 PM;0.000
1/6/15;12:30:00 PM;0.000
1/6/15;12:45:00 PM;0.000
1/6/15;1:00:00 PM;0.000
1/6/15;1:15:00 PM;0.000
1/6/15;1:30:00 PM;0.000
1/6/15;1:45:00 PM;0.000
1/6/15;2:00:00 PM;0.000
1/6/15;2:15:00 PM;0.000
1/6/15;2:30:00 PM;0.000
1/6/15;2:45:00 PM;0.000
1/6/15;3:00:00 PM;0.000
1/6/15;3:15:00 PM;0.000
1/6/15;3:30:00 PM;0.000
1/6/15;3:45:00 PM;0.000
1/6/15;4:00:00 PM;0.000
1/6/15;4:15:00 PM;0.000
1/6/15;4:30:00 PM;0.000
1/6/15;4:45:00 PM;0.000
1/6/15;5:00:00 PM;0.000
1/6/15;5:15:00 PM;0.000
1/6/15;5:30:00 PM;0.000
1/6/15;5:45:00 PM;0.000
1/6/15;6:00:00 PM;0.000
1/6/15;6:15:00 PM;0.000
1/6/15;6:30:00 PM;0.000
1/6/15;6:45:00 PM;0.000
1/6/15;7:00:00 PM;0.000
1/6/15;7:15:00 PM;0.000
1/6/15;7:30:00 PM;0.000
1/6/15;7:45:00 PM;0.000
1/6/15;8:00:00 PM;0.000
1/6/15;8:15:00 PM;0.000
1/6/15;8:30:00 PM;0.000
1/6/15;8:45:00 PM;0.000
1/6/15;9:00:00 PM;0.000
1/6/15;9:15:00 PM;0.000
1/6/15;9:30:00 PM;0.000
1/6/15;9:45:00 PM;0.000
1/6/15;10:00:00 PM;0.000
1/6/15;10:15:00 PM;0.000
1/6/15;10:30:00 PM;0.000
1/6/15;10:45:00 PM;0.000
1/6/15;11:00:00 PM;0.000
1/6/15;11:15:00 PM;0.000
1/6/15;11:30:00 PM;0.000
1/6/15;11:45:00 PM;0.000
1/7/15;12:00:00 AM;0.000
1/7/15;12:15:00 AM;0.000
1/7/15;12:30:00 AM;0.000
1/7/15;12:45:00 AM;0.000
1/7/15;1:00:00 AM;0.000
1/7/15;1:15:00 AM;0.000
1/7/15;1:30:00 AM;0.000
1/7/15;1:45:00 AM;0.000
1/7/15;2:00:00 AM;0.000
1/7/15;2:15:00 AM;0.000
1/7/15;2:30:00 AM;0.000
1/7/15;2:45:00 AM;0.000
1/7/15;3:00:00 AM;0.000
1/7/15;3:15:00 AM;0.000
1/7/15;3:30:00 AM;0.000
1/7/15;3:45:00 AM;0.000
1/7/15;4:00:00 AM;0.000
1/7/15;4:15:00 AM;0.000
1/7/15;4:30:00 AM;0.000
1/7/15;4:45:00 AM;0.000
1/7/15;5:00:00 AM;0.000
1/7/15;5:15:00 AM;0.000
1/7/15;5:30:00 AM;0.000
1/7/15;5:45:00 AM;0.000
1/7/15;6:00:00 AM;0.000
1/7/15;6:15:00 AM;0.000
1/7/15;6:30:00 AM;0.000
1/7/15;6:45:00 AM;0.000
1/7/15;7:00:00 AM;0.000
1/7/15;7:15:00 AM;0.000
1/7/15;7:30:00 AM;0.000
1/7/15;7:45:00 AM;0.000
1/7/15;8:00:00 AM;0.000
1/7/15;8:15:00 AM;0.000
1/7/15;8:30:00 AM;0.000
1/7/15;8:45:00 AM;0.000
1/7/15;9:00:00 AM;0.000
1/7/15;9:15:00 AM;0.000
1/7/15;9:30:00 AM;0.000
1/7/15;9:45:00 AM;0.000
1/7/15;10:00:00 AM;0.000
1/7/15;10:15:00 AM;0.000
1/7/15;10:30:00 AM;0.000
1/7/15;10:45:00 AM;0.000
1/7/15;11:00:00 AM;0.000
1/7/15;11:15:00 AM;0.000
1/7/15;11:30:00 AM;0.000
1/7/15;11:45:00 AM;0.000
1/7/15;12:00:00 PM;0.000
1/7/15;12:15:00 PM;0.000
1/7/15;12:30:00 PM;0.000
1/7/15;12:45:00 PM;0.000
1/7/15;1:00:00 PM;0.000
1/7/15;1:15:00 PM;0.000
1/7/15;1:30:00 PM;0.000
1/7/15;1:45:00 PM;0.000
1/7/15;2:00:00 PM;0.000
1/7/15;2:15:00 PM;0.000
1/7/15;2:30:00 PM;0.000
1/7/15;2:45:00 PM;0.000
1/7/15;3:00:00 PM;0.000
1/7/15;3:15:00 PM;0.000
1/7/15;3:30:00 PM;0.000
1/7/15;3:45:00 PM;0.000
1/7/15;4:00:00 PM;0.000
1/7/15;4:15:00 PM;0.000
1/7/15;4:30:00 PM;0.000
1/7/15;4:45:00 PM;0.000
1/7/15;5:00:00 PM;0.000
1/7/15;5:15:00 PM;0.000
1/7/15;5:30:00 PM;0.000
1/7/15;5:45:00 PM;0.000
1/7/15;6:00:00 PM;0.000
1/7/15;6:15:00 PM;0.000
1/7/15;6:30:00 PM;0.000
1/7/15;6:45:00 PM;0.000
1/7/15;7:00:00 PM;0.000
1/7/15;7:15:00 PM;0.000
1/7/15;7:30:00 PM;0.000
1/7/15;7:45:00 PM;0.000
1/7/15;8:00:00 PM;0.000
1/7/15;8:15:00 PM;0.000
1/7/15;8:30:00 PM;0.000
1/7/15;8:45:00 PM;0.000
1/7/15;9:00:00 PM;0.000
1/7/15;9:15:00 PM;0.000
1/7/15;9:30:00 PM;0.000
1/7/15;9:45:00 PM;0.000
1/7/15;10:00:00 PM;0.000
1/7/15;10:15:00 PM;0.000
1/7/15;10:30:00 PM;0.000
1/7/15;10:45:00 PM;0.000
1/7/15;11:00:00 PM;0.000
1/7/15;11:15:00 PM;0.000
1/7/15;11:30:00 PM;0.000
1/7/15;11:45:00 PM;0.000
1/8/15;12:00:00 AM;0.000
1/8/15;12:15:00 AM;0.000
1/8/15;12:30:00 AM;0.000
1/8/15;12:45:00 AM;0.000
1/8/15;1:00:00 AM;0.000
1/8/15;1:15:00 AM;0.000
1/8/15;1:30:00 AM;0.000
1/8/15;1:45:00 AM;0.000
1/8/15;2:00:00 AM;0.000
1/8/15;2:15:00 AM;0.000
1/8/15;2:30:00 AM;0.000
1/8/15;2:45:00 AM;0.000
1/8/15;3:00:00 AM;0.000
1/8/15;3:15:00 AM;0.000
1/8/15;3:30:00 AM;0.000
1/8/15;3:45:00 AM;0.000
1/8/15;4:00:00 AM;0.000
1/8/15;4:15:00 AM;0.000
1/8/15;4:30:00 AM;0.000
1/8/15;4:45:00 AM;0.000
1/8/15;5:00:00 AM;0.000
1/8/15;5:15:00 AM;0.000
1/8/15;5:30:00 AM;0.000
1/8/15;5:45:00 AM;0.000
1/8/15;6:00:00 AM;0.000
1/8/15;6:15:00 AM;0.000
1/8/15;6:30:00 AM;0.000
1/8/15;6:45:00 AM;0.000
1/8/15;7:00:00 AM;0.000
1/8/15;7:15:00 AM;0.000
1/8/15;7:30:00 AM;0.000
1/8/15;7:45:00 AM;0.000
1/8/15;8:00:00 AM;0.000
1/8/15;8:15:00 AM;0.000
1/8/15;8:30:00 AM;0.000
1/8/15;8:45:00 AM;0.000
1/8/15;9:00:00 AM;0.000
1/8/15;9:15:00 AM;0.000
1/8/15;9:30:00 AM;0.000
1/8/15;9:45:00 AM;0.000
1/8/15;10:00:00 AM;0.000
1/8/15;10:15:00 AM;0.000
1/8/15;10:30:00 AM;0.000
1/8/15;10:45:00 AM;0.000
1/8/15;11:00:00 AM;0.000
1/8/15;11:15:00 AM;0.000
1/8/15;11:30:00 AM;0.000
1/8/15;11:45:00 AM;0.000
1/8/15;12:00:00 PM;0.000
1/8/15;12:15:00 PM;0.000
1/8/15;12:30:00 PM;0.000
1/8/15;12:45:00 PM;0.000
1/8/15;1:00:00 PM;0.000
1/8/15;1:15:00 PM;0.000
1/8/15;1:30:00 PM;0.000
1/8/15;1:45:00 PM;0.000
1/8/15;2:00:00 PM;0.000
1/8/15;2:15:00 PM;0.000
1/8/15;2:30:00 PM;0.000
1/8/15;2:45:00 PM;0.000
1/8/15;3:00:00 PM;0.000
1/8/15;3:15:00 PM;0.000
1/8/15;3:30:00 PM;0.000
