Date;Time;Precipitation (inch)
1/6/13;6:45:00 PM;0.000
1/6/13;7:00:00 PM;0.004
1/6/13;7:15:00 PM;0.004
1/6/13;7:30:00 PM;0.004
1/6/13;7:45:00 PM;0.004
1/6/13;8:00:00 PM;0.004
1/6/13;8:15:00 PM;0.004
1/6/13;8:30:00 PM;0.000
1/6/13;8:45:00 PM;0.004
1/6/13;9:00:00 PM;0.004
1/6/13;9:15:00 PM;0.004
1/6/13;9:30:00 PM;0.004
1/6/13;9:45:00 PM;0.000
1/6/13;10:00:00 PM;0.004
1/6/13;10:15:00 PM;0.000
1/6/13;10:30:00 PM;0.004
1/6/13;10:45:00 PM;0.000
1/6/13;11:00:00 PM;0.004
1/6/13;11:15:00 PM;0.000
1/6/13;11:30:00 PM;0.000
1/6/13;11:45:00 PM;0.004
1/7/13;12:00:00 AM;0.000
1/7/13;12:15:00 AM;0.000
1/7/13;12:30:00 AM;0.004
1/7/13;12:45:00 AM;0.000
1/7/13;1:00:00 AM;0.000
1/7/13;1:15:00 AM;0.000
1/7/13;1:30:00 AM;0.000
1/7/13;1:45:00 AM;0.000
1/7/13;2:00:00 AM;0.000
1/7/13;2:15:00 AM;0.000
1/7/13;2:30:00 AM;0.000
1/7/13;2:45:00 AM;0.000
1/7/13;3:00:00 AM;0.000
1/7/13;3:15:00 AM;0.000
1/7/13;3:30:00 AM;0.000
1/7/13;3:45:00 AM;0.000
1/7/13;4:00:00 AM;0.000
1/7/13;4:15:00 AM;0.000
1/7/13;4:30:00 AM;0.000
1/7/13;4:45:00 AM;0.000
1/7/13;5:00:00 AM;0.000
1/7/13;5:15:00 AM;0.000
1/7/13;5:30:00 AM;0.000
1/7/13;5:45:00 AM;0.000
1/7/13;6:00:00 AM;0.000
1/7/13;6:15:00 AM;0.000
1/7/13;6:30:00 AM;0.000
1/7/13;6:45:00 AM;0.000
1/7/13;7:00:00 AM;0.000
1/7/13;7:15:00 AM;0.000
1/7/13;7:30:00 AM;0.000
1/7/13;7:45:00 AM;0.000
1/7/13;8:00:00 AM;0.000
1/7/13;8:15:00 AM;0.000
1/7/13;8:30:00 AM;0.000
1/7/13;8:45:00 AM;0.000
1/7/13;9:00:00 AM;0.000
1/7/13;9:15:00 AM;0.000
1/7/13;9:30:00 AM;0.000
1/7/13;9:45:00 AM;0.000
1/7/13;10:00:00 AM;0.000
1/7/13;10:15:00 AM;0.000
1/7/13;10:30:00 AM;0.000
1/7/13;10:45:00 AM;0.000
1/7/13;11:00:00 AM;0.000
1/7/13;11:15:00 AM;0.000
1/7/13;11:30:00 AM;0.000
1/7/13;11:45:00 AM;0.000
1/7/13;12:00:00 PM;0.000
1/7/13;12:15:00 PM;0.000
1/7/13;12:30:00 PM;0.000
1/7/13;12:45:00 PM;0.000
1/7/13;1:00:00 PM;0.000
1/7/13;1:15:00 PM;0.000
1/7/13;1:30:00 PM;0.000
1/7/13;1:45:00 PM;0.000
1/7/13;2:00:00 PM;0.000
1/7/13;2:15:00 PM;0.000
1/7/13;2:30:00 PM;0.000
1/7/13;2:45:00 PM;0.000
1/7/13;3:00:00 PM;0.000
1/7/13;3:15:00 PM;0.000
1/7/13;3:30:00 PM;0.000
1/7/13;3:45:00 PM;0.000
1/7/13;4:00:00 PM;0.000
1/7/13;4:15:00 PM;0.000
1/7/13;4:30:00 PM;0.000
1/7/13;4:45:00 PM;0.000
1/7/13;5:00:00 PM;0.000
1/7/13;5:15:00 PM;0.000
1/7/13;5:30:00 PM;0.000
1/7/13;5:45:00 PM;0.000
1/7/13;6:00:00 PM;0.000
1/7/13;6:15:00 PM;0.000
1/7/13;6:30:00 PM;0.000
1/7/13;6:45:00 PM;0.000
1/7/13;7:00:00 PM;0.000
1/7/13;7:15:00 PM;0.000
1/7/13;7:30:00 PM;0.000
1/7/13;7:45:00 PM;0.000
1/7/13;8:00:00 PM;0.000
1/7/13;8:15:00 PM;0.000
1/7/13;8:30:00 PM;0.000
1/7/13;8:45:00 PM;0.000
1/7/13;9:00:00 PM;0.000
1/7/13;9:15:00 PM;0.000
1/7/13;9:30:00 PM;0.000
1/7/13;9:45:00 PM;0.000
1/7/13;10:00:00 PM;0.000
1/7/13;10:15:00 PM;0.000
1/7/13;10:30:00 PM;0.000
1/7/13;10:45:00 PM;0.000
1/7/13;11:00:00 PM;0.000
1/7/13;11:15:00 PM;0.000
1/7/13;11:30:00 PM;0.000
1/7/13;11:45:00 PM;0.000
1/8/13;12:00:00 AM;0.000
1/8/13;12:15:00 AM;0.000
1/8/13;12:30:00 AM;0.000
1/8/13;12:45:00 AM;0.000
1/8/13;1:00:00 AM;0.000
1/8/13;1:15:00 AM;0.000
1/8/13;1:30:00 AM;0.000
1/8/13;1:45:00 AM;0.000
1/8/13;2:00:00 AM;0.000
1/8/13;2:15:00 AM;0.000
1/8/13;2:30:00 AM;0.000
1/8/13;2:45:00 AM;0.000
1/8/13;3:00:00 AM;0.000
1/8/13;3:15:00 AM;0.000
1/8/13;3:30:00 AM;0.000
1/8/13;3:45:00 AM;0.000
1/8/13;4:00:00 AM;0.000
1/8/13;4:15:00 AM;0.000
1/8/13;4:30:00 AM;0.000
1/8/13;4:45:00 AM;0.000
1/8/13;5:00:00 AM;0.000
1/8/13;5:15:00 AM;0.000
1/8/13;5:30:00 AM;0.000
1/8/13;5:45:00 AM;0.000
1/8/13;6:00:00 AM;0.000
1/8/13;6:15:00 AM;0.000
1/8/13;6:30:00 AM;0.000
1/8/13;6:45:00 AM;0.000
1/8/13;7:00:00 AM;0.000
1/8/13;7:15:00 AM;0.000
1/8/13;7:30:00 AM;0.000
1/8/13;7:45:00 AM;0.000
1/8/13;8:00:00 AM;0.000
1/8/13;8:15:00 AM;0.000
1/8/13;8:30:00 AM;0.000
1/8/13;8:45:00 AM;0.000
1/8/13;9:00:00 AM;0.000
1/8/13;9:15:00 AM;0.000
1/8/13;9:30:00 AM;0.000
1/8/13;9:45:00 AM;0.000
1/8/13;10:00:00 AM;0.000
1/8/13;10:15:00 AM;0.000
1/8/13;10:30:00 AM;0.000
1/8/13;10:45:00 AM;0.000
1/8/13;11:00:00 AM;0.000
1/8/13;11:15:00 AM;0.000
1/8/13;11:30:00 AM;0.000
1/8/13;11:45:00 AM;0.000
1/8/13;12:00:00 PM;0.000
1/8/13;12:15:00 PM;0.000
1/8/13;12:30:00 PM;0.000
1/8/13;12:45:00 PM;0.000
1/8/13;1:00:00 PM;0.000
1/8/13;1:15:00 PM;0.000
1/8/13;1:30:00 PM;0.000
1/8/13;1:45:00 PM;0.000
1/8/13;2:00:00 PM;0.000
1/8/13;2:15:00 PM;0.000
1/8/13;2:30:00 PM;0.000
1/8/13;2:45:00 PM;0.000
1/8/13;3:00:00 PM;0.000
1/8/13;3:15:00 PM;0.000
1/8/13;3:30:00 PM;0.000
